Order_ID,Customer_ID,Customer_Name,Age,Gender,c,Category,Sales,Order_Date
4057,1446,Customer_4057,56,Female,Islamabad,Furniture,38095,2022-06-19 00:00:00
4058,1065,Customer_4058,53,Male,Quetta,Clothing,63240,2022-06-19 01:00:00
4059,2944,Customer_4059,57,Male,Lahore,Grocery,51429,2022-06-19 02:00:00
4060,2783,Customer_4060,62,Female,Lahore,Furniture,33327,2022-06-19 03:00:00
4061,2277,Customer_4061,21,Female,Islamabad,Grocery,26709,2022-06-19 04:00:00
4062,2922,Customer_4062,55,Female,Lahore,Furniture,73896,2022-06-19 05:00:00
4063,2991,Customer_4063,42,Male,Quetta,Electronics,79461,2022-06-19 06:00:00
4064,2067,Customer_4064,22,Male,Peshawar,Electronics,14306,2022-06-19 07:00:00
4065,2120,Customer_4065,47,Female,Quetta,Grocery,25906,2022-06-19 08:00:00
4066,2577,Customer_4066,29,Male,Lahore,Clothing,34860,2022-06-19 09:00:00
4067,2011,Customer_4067,21,Female,Peshawar,Clothing,39365,2022-06-19 10:00:00
4068,1226,Customer_4068,41,Female,Quetta,Electronics,6958,2022-06-19 11:00:00
4069,1773,Customer_4069,46,Male,Karachi,Clothing,9651,2022-06-19 12:00:00
4070,1678,Customer_4070,26,Female,Karachi,Clothing,55369,2022-06-19 13:00:00
4071,2459,Customer_4071,21,Male,Peshawar,Clothing,72524,2022-06-19 14:00:00
4072,2814,Customer_4072,41,Male,Peshawar,Grocery,25041,2022-06-19 15:00:00
4073,1600,Customer_4073,31,Female,Peshawar,Grocery,22303,2022-06-19 16:00:00
4074,1378,Customer_4074,22,Male,Karachi,Clothing,43683,2022-06-19 17:00:00
4075,2201,Customer_4075,35,Female,Quetta,Electronics,45276,2022-06-19 18:00:00
4076,2450,Customer_4076,59,Male,Peshawar,Clothing,62823,2022-06-19 19:00:00
4077,2938,Customer_4077,36,Female,Karachi,Furniture,11670,2022-06-19 20:00:00
4078,1708,Customer_4078,29,Female,Peshawar,Electronics,47784,2022-06-19 21:00:00
4079,1306,Customer_4079,35,Female,Peshawar,Grocery,9760,2022-06-19 22:00:00
4080,1778,Customer_4080,34,Male,Peshawar,Furniture,8136,2022-06-19 23:00:00
4081,1503,Customer_4081,47,Female,Karachi,Clothing,36608,2022-06-20 00:00:00
4082,1267,Customer_4082,41,Male,Quetta,Clothing,16441,2022-06-20 01:00:00
4083,2609,Customer_4083,28,Male,Karachi,Electronics,69471,2022-06-20 02:00:00
4084,1007,Customer_4084,52,Male,Karachi,Electronics,28855,2022-06-20 03:00:00
4085,2943,Customer_4085,40,Male,Peshawar,Clothing,73336,2022-06-20 04:00:00
4086,1507,Customer_4086,34,Male,Islamabad,Clothing,34233,2022-06-20 05:00:00
4087,1475,Customer_4087,18,Female,Islamabad,Electronics,7944,2022-06-20 06:00:00
4088,2320,Customer_4088,32,Male,Islamabad,Furniture,15110,2022-06-20 07:00:00
4089,1163,Customer_4089,49,Female,Karachi,Grocery,66536,2022-06-20 08:00:00
4090,1484,Customer_4090,26,Female,Peshawar,Electronics,5054,2022-06-20 09:00:00
4091,2620,Customer_4091,32,Male,Islamabad,Furniture,26045,2022-06-20 10:00:00
4092,2095,Customer_4092,45,Female,Lahore,Clothing,50639,2022-06-20 11:00:00
4093,1566,Customer_4093,41,Female,Lahore,Grocery,62471,2022-06-20 12:00:00
4094,1904,Customer_4094,52,Male,Lahore,Furniture,46559,2022-06-20 13:00:00
4095,1558,Customer_4095,39,Female,Quetta,Grocery,7271,2022-06-20 14:00:00
4096,2934,Customer_4096,44,Male,Peshawar,Grocery,69968,2022-06-20 15:00:00
4097,2967,Customer_4097,36,Male,Karachi,Grocery,26555,2022-06-20 16:00:00
4098,1237,Customer_4098,62,Male,Karachi,Furniture,37702,2022-06-20 17:00:00
4099,2127,Customer_4099,29,Female,Peshawar,Furniture,28200,2022-06-20 18:00:00
4100,2233,Customer_4100,37,Female,Quetta,Clothing,4067,2022-06-20 19:00:00
4101,1553,Customer_4101,18,Female,Peshawar,Grocery,67694,2022-06-20 20:00:00
4102,1827,Customer_4102,38,Female,Quetta,Electronics,43336,2022-06-20 21:00:00
4103,1467,Customer_4103,62,Male,Islamabad,Electronics,27127,2022-06-20 22:00:00
4104,2477,Customer_4104,18,Male,Islamabad,Electronics,39068,2022-06-20 23:00:00
4105,2291,Customer_4105,27,Female,Quetta,Furniture,21260,2022-06-21 00:00:00
4106,1385,Customer_4106,64,Male,Peshawar,Clothing,30485,2022-06-21 01:00:00
4107,1774,Customer_4107,49,Female,Islamabad,Furniture,41285,2022-06-21 02:00:00
4108,1847,Customer_4108,56,Male,Peshawar,Grocery,36083,2022-06-21 03:00:00
4109,1386,Customer_4109,39,Male,Islamabad,Electronics,34238,2022-06-21 04:00:00
4110,1876,Customer_4110,35,Male,Peshawar,Furniture,24704,2022-06-21 05:00:00
4111,1258,Customer_4111,63,Male,Peshawar,Electronics,79321,2022-06-21 06:00:00
4112,1282,Customer_4112,49,Male,Lahore,Furniture,17143,2022-06-21 07:00:00
4113,2649,Customer_4113,44,Female,Quetta,Electronics,71061,2022-06-21 08:00:00
4114,2898,Customer_4114,45,Female,Karachi,Grocery,37626,2022-06-21 09:00:00
4115,1039,Customer_4115,35,Male,Quetta,Electronics,58626,2022-06-21 10:00:00
4116,1485,Customer_4116,56,Female,Peshawar,Grocery,45758,2022-06-21 11:00:00
4117,1928,Customer_4117,46,Male,Peshawar,Grocery,35027,2022-06-21 12:00:00
4118,1219,Customer_4118,35,Male,Quetta,Furniture,24398,2022-06-21 13:00:00
4119,2152,Customer_4119,61,Male,Peshawar,Furniture,57412,2022-06-21 14:00:00
4120,2014,Customer_4120,25,Male,Islamabad,Furniture,46935,2022-06-21 15:00:00
4121,2023,Customer_4121,48,Female,Peshawar,Grocery,4294,2022-06-21 16:00:00
4122,2543,Customer_4122,51,Male,Quetta,Clothing,69626,2022-06-21 17:00:00
4123,1612,Customer_4123,24,Female,Quetta,Clothing,15198,2022-06-21 18:00:00
4124,1927,Customer_4124,53,Male,Quetta,Grocery,12832,2022-06-21 19:00:00
4125,2915,Customer_4125,35,Male,Lahore,Grocery,10093,2022-06-21 20:00:00
4126,1687,Customer_4126,55,Female,Lahore,Furniture,58632,2022-06-21 21:00:00
4127,2642,Customer_4127,26,Male,Lahore,Furniture,11536,2022-06-21 22:00:00
4128,1612,Customer_4128,26,Male,Lahore,Furniture,53664,2022-06-21 23:00:00
4129,1259,Customer_4129,63,Female,Lahore,Clothing,19851,2022-06-22 00:00:00
4130,1989,Customer_4130,25,Female,Lahore,Clothing,58913,2022-06-22 01:00:00
4131,1965,Customer_4131,52,Female,Lahore,Grocery,18559,2022-06-22 02:00:00
4132,1365,Customer_4132,35,Male,Quetta,Clothing,27688,2022-06-22 03:00:00
4133,2781,Customer_4133,22,Male,Karachi,Furniture,68352,2022-06-22 04:00:00
4134,2810,Customer_4134,31,Female,Lahore,Furniture,12329,2022-06-22 05:00:00
4135,1543,Customer_4135,45,Female,Quetta,Furniture,74173,2022-06-22 06:00:00
4136,1648,Customer_4136,47,Male,Karachi,Furniture,25002,2022-06-22 07:00:00
4137,2547,Customer_4137,21,Male,Lahore,Furniture,27704,2022-06-22 08:00:00
4138,2930,Customer_4138,56,Female,Karachi,Electronics,1765,2022-06-22 09:00:00
4139,1813,Customer_4139,37,Female,Karachi,Grocery,36251,2022-06-22 10:00:00
4140,2910,Customer_4140,42,Female,Islamabad,Grocery,24815,2022-06-22 11:00:00
4141,2039,Customer_4141,45,Female,Peshawar,Clothing,47957,2022-06-22 12:00:00
4142,2152,Customer_4142,29,Male,Islamabad,Furniture,47375,2022-06-22 13:00:00
4143,1574,Customer_4143,19,Male,Karachi,Electronics,60859,2022-06-22 14:00:00
4144,2132,Customer_4144,60,Male,Quetta,Furniture,43920,2022-06-22 15:00:00
4145,2910,Customer_4145,31,Male,Lahore,Furniture,33879,2022-06-22 16:00:00
4146,2012,Customer_4146,39,Female,Peshawar,Clothing,64602,2022-06-22 17:00:00
4147,2556,Customer_4147,48,Male,Lahore,Electronics,55164,2022-06-22 18:00:00
4148,1669,Customer_4148,40,Female,Quetta,Electronics,71460,2022-06-22 19:00:00
4149,1268,Customer_4149,37,Male,Peshawar,Grocery,75975,2022-06-22 20:00:00
4150,2185,Customer_4150,55,Male,Islamabad,Furniture,59969,2022-06-22 21:00:00
4151,2283,Customer_4151,21,Male,Karachi,Electronics,34896,2022-06-22 22:00:00
4152,1923,Customer_4152,32,Female,Quetta,Grocery,13676,2022-06-22 23:00:00
4153,2125,Customer_4153,41,Male,Karachi,Electronics,65536,2022-06-23 00:00:00
4154,2529,Customer_4154,42,Female,Karachi,Furniture,8407,2022-06-23 01:00:00
4155,2758,Customer_4155,18,Female,Lahore,Grocery,3872,2022-06-23 02:00:00
4156,2594,Customer_4156,24,Male,Quetta,Electronics,28072,2022-06-23 03:00:00
4157,1246,Customer_4157,48,Female,Karachi,Clothing,25092,2022-06-23 04:00:00
4158,2663,Customer_4158,29,Male,Islamabad,Electronics,13602,2022-06-23 05:00:00
4159,2818,Customer_4159,59,Female,Peshawar,Furniture,26142,2022-06-23 06:00:00
4160,2860,Customer_4160,22,Male,Quetta,Clothing,3639,2022-06-23 07:00:00
4161,2560,Customer_4161,61,Female,Lahore,Electronics,77679,2022-06-23 08:00:00
4162,1130,Customer_4162,59,Female,Quetta,Electronics,19143,2022-06-23 09:00:00
4163,1352,Customer_4163,55,Male,Lahore,Grocery,60617,2022-06-23 10:00:00
4164,1195,Customer_4164,29,Male,Peshawar,Furniture,29280,2022-06-23 11:00:00
4165,2816,Customer_4165,56,Male,Islamabad,Electronics,60832,2022-06-23 12:00:00
4166,2939,Customer_4166,35,Male,Karachi,Electronics,31132,2022-06-23 13:00:00
4167,1929,Customer_4167,19,Female,Quetta,Electronics,38993,2022-06-23 14:00:00
4168,2689,Customer_4168,27,Female,Lahore,Furniture,48852,2022-06-23 15:00:00
4169,2405,Customer_4169,32,Female,Peshawar,Clothing,29908,2022-06-23 16:00:00
4170,2021,Customer_4170,47,Female,Karachi,Furniture,79255,2022-06-23 17:00:00
4171,1644,Customer_4171,61,Male,Peshawar,Grocery,26439,2022-06-23 18:00:00
4172,1226,Customer_4172,34,Female,Islamabad,Grocery,47380,2022-06-23 19:00:00
4173,1700,Customer_4173,21,Male,Karachi,Furniture,37343,2022-06-23 20:00:00
4174,2499,Customer_4174,24,Female,Karachi,Electronics,78814,2022-06-23 21:00:00
4175,2500,Customer_4175,58,Male,Karachi,Electronics,39430,2022-06-23 22:00:00
4176,1264,Customer_4176,48,Male,Lahore,Clothing,30370,2022-06-23 23:00:00
4177,2395,Customer_4177,56,Male,Karachi,Furniture,58644,2022-06-24 00:00:00
4178,2509,Customer_4178,51,Male,Peshawar,Furniture,58603,2022-06-24 01:00:00
4179,2457,Customer_4179,23,Male,Lahore,Electronics,41270,2022-06-24 02:00:00
4180,1645,Customer_4180,55,Female,Karachi,Grocery,30658,2022-06-24 03:00:00
4181,1210,Customer_4181,62,Male,Peshawar,Grocery,47901,2022-06-24 04:00:00
4182,2595,Customer_4182,51,Female,Peshawar,Clothing,13492,2022-06-24 05:00:00
4183,2963,Customer_4183,61,Female,Quetta,Clothing,25890,2022-06-24 06:00:00
4184,2400,Customer_4184,32,Male,Peshawar,Grocery,46358,2022-06-24 07:00:00
4185,2418,Customer_4185,31,Female,Islamabad,Furniture,17256,2022-06-24 08:00:00
4186,2473,Customer_4186,23,Female,Karachi,Clothing,22471,2022-06-24 09:00:00
4187,1942,Customer_4187,54,Female,Karachi,Electronics,7571,2022-06-24 10:00:00
4188,2387,Customer_4188,49,Male,Karachi,Furniture,47017,2022-06-24 11:00:00
4189,2899,Customer_4189,20,Male,Peshawar,Electronics,7086,2022-06-24 12:00:00
4190,1456,Customer_4190,20,Male,Peshawar,Clothing,20203,2022-06-24 13:00:00
4191,1724,Customer_4191,39,Male,Karachi,Grocery,76677,2022-06-24 14:00:00
4192,2751,Customer_4192,39,Female,Lahore,Clothing,37235,2022-06-24 15:00:00
4193,2249,Customer_4193,27,Female,Lahore,Grocery,66858,2022-06-24 16:00:00
4194,1981,Customer_4194,20,Female,Islamabad,Furniture,40148,2022-06-24 17:00:00
4195,2154,Customer_4195,29,Female,Quetta,Clothing,12629,2022-06-24 18:00:00
4196,1587,Customer_4196,46,Female,Islamabad,Clothing,37156,2022-06-24 19:00:00
4197,1475,Customer_4197,34,Female,Karachi,Clothing,30165,2022-06-24 20:00:00
4198,2821,Customer_4198,24,Male,Karachi,Furniture,13999,2022-06-24 21:00:00
4199,1985,Customer_4199,30,Female,Karachi,Electronics,76388,2022-06-24 22:00:00
4200,2300,Customer_4200,19,Female,Quetta,Electronics,20154,2022-06-24 23:00:00
4201,1155,Customer_4201,21,Female,Peshawar,Grocery,76153,2022-06-25 00:00:00
4202,2783,Customer_4202,27,Male,Quetta,Clothing,70029,2022-06-25 01:00:00
4203,2241,Customer_4203,56,Female,Islamabad,Electronics,19482,2022-06-25 02:00:00
4204,1189,Customer_4204,41,Female,Peshawar,Furniture,30673,2022-06-25 03:00:00
4205,2440,Customer_4205,34,Male,Peshawar,Clothing,38025,2022-06-25 04:00:00
4206,1980,Customer_4206,23,Female,Islamabad,Grocery,27828,2022-06-25 05:00:00
4207,2698,Customer_4207,36,Male,Peshawar,Electronics,11860,2022-06-25 06:00:00
4208,2715,Customer_4208,22,Male,Lahore,Furniture,23125,2022-06-25 07:00:00
4209,1545,Customer_4209,49,Female,Islamabad,Furniture,45394,2022-06-25 08:00:00
4210,1040,Customer_4210,27,Female,Islamabad,Grocery,16971,2022-06-25 09:00:00
4211,1306,Customer_4211,26,Male,Lahore,Electronics,40383,2022-06-25 10:00:00
4212,1942,Customer_4212,44,Female,Quetta,Clothing,3203,2022-06-25 11:00:00
4213,1337,Customer_4213,30,Female,Quetta,Furniture,77187,2022-06-25 12:00:00
4214,2337,Customer_4214,36,Male,Quetta,Grocery,52070,2022-06-25 13:00:00
4215,2098,Customer_4215,38,Male,Peshawar,Furniture,70183,2022-06-25 14:00:00
4216,1952,Customer_4216,41,Female,Lahore,Furniture,66024,2022-06-25 15:00:00
4217,1278,Customer_4217,55,Male,Islamabad,Electronics,35015,2022-06-25 16:00:00
4218,2199,Customer_4218,21,Female,Islamabad,Electronics,74268,2022-06-25 17:00:00
4219,1895,Customer_4219,41,Female,Islamabad,Clothing,15651,2022-06-25 18:00:00
4220,2685,Customer_4220,52,Female,Peshawar,Furniture,76366,2022-06-25 19:00:00
4221,1272,Customer_4221,20,Female,Peshawar,Grocery,49690,2022-06-25 20:00:00
4222,1836,Customer_4222,21,Male,Quetta,Furniture,77312,2022-06-25 21:00:00
4223,1619,Customer_4223,54,Female,Peshawar,Grocery,56695,2022-06-25 22:00:00
4224,2674,Customer_4224,57,Male,Quetta,Furniture,64608,2022-06-25 23:00:00
4225,1861,Customer_4225,52,Female,Quetta,Grocery,19035,2022-06-26 00:00:00
4226,2806,Customer_4226,48,Female,Islamabad,Furniture,43550,2022-06-26 01:00:00
4227,2882,Customer_4227,61,Male,Peshawar,Furniture,33476,2022-06-26 02:00:00
4228,1930,Customer_4228,42,Female,Quetta,Clothing,1099,2022-06-26 03:00:00
4229,1288,Customer_4229,57,Male,Lahore,Electronics,58448,2022-06-26 04:00:00
4230,1723,Customer_4230,30,Male,Lahore,Electronics,60367,2022-06-26 05:00:00
4231,1892,Customer_4231,21,Female,Peshawar,Grocery,4209,2022-06-26 06:00:00
4232,1271,Customer_4232,63,Female,Islamabad,Furniture,24610,2022-06-26 07:00:00
4233,2953,Customer_4233,31,Female,Islamabad,Furniture,49865,2022-06-26 08:00:00
4234,2089,Customer_4234,30,Female,Quetta,Electronics,6223,2022-06-26 09:00:00
4235,1482,Customer_4235,44,Male,Peshawar,Grocery,56204,2022-06-26 10:00:00
4236,1935,Customer_4236,23,Female,Lahore,Clothing,27894,2022-06-26 11:00:00
4237,1247,Customer_4237,34,Female,Quetta,Clothing,64620,2022-06-26 12:00:00
4238,1155,Customer_4238,53,Female,Quetta,Clothing,10816,2022-06-26 13:00:00
4239,2070,Customer_4239,57,Female,Karachi,Furniture,23122,2022-06-26 14:00:00
4240,2958,Customer_4240,52,Female,Peshawar,Grocery,25344,2022-06-26 15:00:00
4241,1453,Customer_4241,34,Male,Quetta,Electronics,52060,2022-06-26 16:00:00
4242,1200,Customer_4242,58,Female,Lahore,Furniture,60421,2022-06-26 17:00:00
4243,2683,Customer_4243,19,Male,Karachi,Furniture,21662,2022-06-26 18:00:00
4244,1123,Customer_4244,30,Female,Lahore,Clothing,29333,2022-06-26 19:00:00
4245,1000,Customer_4245,19,Female,Islamabad,Grocery,17706,2022-06-26 20:00:00
4246,1967,Customer_4246,45,Female,Karachi,Grocery,52247,2022-06-26 21:00:00
4247,2782,Customer_4247,60,Male,Karachi,Clothing,76327,2022-06-26 22:00:00
4248,1854,Customer_4248,43,Female,Quetta,Clothing,77695,2022-06-26 23:00:00
4249,1639,Customer_4249,39,Male,Islamabad,Clothing,55887,2022-06-27 00:00:00
4250,1190,Customer_4250,64,Male,Quetta,Furniture,25726,2022-06-27 01:00:00
4251,2602,Customer_4251,60,Female,Peshawar,Furniture,7000,2022-06-27 02:00:00
4252,1515,Customer_4252,20,Male,Lahore,Furniture,2134,2022-06-27 03:00:00
4253,1441,Customer_4253,52,Female,Lahore,Electronics,14559,2022-06-27 04:00:00
4254,2944,Customer_4254,29,Female,Quetta,Electronics,70850,2022-06-27 05:00:00
4255,2838,Customer_4255,41,Male,Lahore,Grocery,4576,2022-06-27 06:00:00
4256,2829,Customer_4256,22,Female,Lahore,Clothing,38710,2022-06-27 07:00:00
4257,1142,Customer_4257,37,Female,Peshawar,Clothing,26431,2022-06-27 08:00:00
4258,2214,Customer_4258,56,Male,Islamabad,Furniture,32507,2022-06-27 09:00:00
4259,1532,Customer_4259,56,Male,Karachi,Electronics,23244,2022-06-27 10:00:00
4260,1226,Customer_4260,30,Male,Quetta,Clothing,30896,2022-06-27 11:00:00
4261,2336,Customer_4261,58,Male,Quetta,Grocery,50454,2022-06-27 12:00:00
4262,2652,Customer_4262,62,Male,Peshawar,Clothing,66538,2022-06-27 13:00:00
4263,1948,Customer_4263,29,Male,Peshawar,Furniture,13256,2022-06-27 14:00:00
4264,2325,Customer_4264,30,Female,Karachi,Furniture,11105,2022-06-27 15:00:00
4265,2677,Customer_4265,27,Male,Islamabad,Electronics,22916,2022-06-27 16:00:00
4266,1459,Customer_4266,50,Male,Quetta,Grocery,57058,2022-06-27 17:00:00
4267,2424,Customer_4267,57,Female,Peshawar,Grocery,37987,2022-06-27 18:00:00
4268,1550,Customer_4268,33,Female,Quetta,Clothing,3370,2022-06-27 19:00:00
4269,1392,Customer_4269,62,Male,Lahore,Grocery,5258,2022-06-27 20:00:00
4270,2890,Customer_4270,52,Male,Quetta,Clothing,39236,2022-06-27 21:00:00
4271,2787,Customer_4271,20,Female,Islamabad,Clothing,77695,2022-06-27 22:00:00
4272,1844,Customer_4272,22,Male,Islamabad,Electronics,65638,2022-06-27 23:00:00
4273,2230,Customer_4273,43,Male,Quetta,Grocery,50750,2022-06-28 00:00:00
4274,1209,Customer_4274,28,Female,Lahore,Furniture,41058,2022-06-28 01:00:00
4275,2138,Customer_4275,24,Male,Islamabad,Clothing,53592,2022-06-28 02:00:00
4276,2760,Customer_4276,27,Female,Peshawar,Clothing,75621,2022-06-28 03:00:00
4277,1645,Customer_4277,59,Male,Quetta,Clothing,56104,2022-06-28 04:00:00
4278,2274,Customer_4278,51,Female,Lahore,Grocery,37539,2022-06-28 05:00:00
4279,1218,Customer_4279,20,Female,Peshawar,Grocery,70359,2022-06-28 06:00:00
4280,1406,Customer_4280,25,Female,Quetta,Grocery,49245,2022-06-28 07:00:00
4281,2466,Customer_4281,48,Male,Lahore,Clothing,5961,2022-06-28 08:00:00
4282,2626,Customer_4282,28,Female,Peshawar,Furniture,41331,2022-06-28 09:00:00
4283,2377,Customer_4283,62,Male,Islamabad,Furniture,51637,2022-06-28 10:00:00
4284,1887,Customer_4284,24,Female,Quetta,Grocery,34530,2022-06-28 11:00:00
4285,1557,Customer_4285,62,Female,Quetta,Furniture,6231,2022-06-28 12:00:00
4286,1549,Customer_4286,19,Female,Islamabad,Clothing,22000,2022-06-28 13:00:00
4287,1141,Customer_4287,23,Male,Karachi,Grocery,75939,2022-06-28 14:00:00
4288,1611,Customer_4288,58,Male,Peshawar,Grocery,33617,2022-06-28 15:00:00
4289,1500,Customer_4289,49,Female,Islamabad,Clothing,31674,2022-06-28 16:00:00
4290,1839,Customer_4290,37,Male,Quetta,Grocery,33708,2022-06-28 17:00:00
4291,1701,Customer_4291,51,Male,Peshawar,Clothing,79935,2022-06-28 18:00:00
4292,2570,Customer_4292,33,Male,Peshawar,Grocery,69188,2022-06-28 19:00:00
4293,2682,Customer_4293,42,Female,Karachi,Furniture,26460,2022-06-28 20:00:00
4294,2565,Customer_4294,29,Male,Quetta,Grocery,10747,2022-06-28 21:00:00
4295,2869,Customer_4295,24,Female,Lahore,Grocery,26538,2022-06-28 22:00:00
4296,2530,Customer_4296,56,Female,Karachi,Grocery,28270,2022-06-28 23:00:00
4297,1595,Customer_4297,34,Female,Karachi,Electronics,72985,2022-06-29 00:00:00
4298,2904,Customer_4298,62,Male,Lahore,Furniture,65154,2022-06-29 01:00:00
4299,1280,Customer_4299,28,Female,Lahore,Clothing,68241,2022-06-29 02:00:00
4300,1423,Customer_4300,23,Male,Karachi,Electronics,58273,2022-06-29 03:00:00
4301,1855,Customer_4301,40,Male,Peshawar,Furniture,53133,2022-06-29 04:00:00
4302,1269,Customer_4302,44,Female,Islamabad,Grocery,20064,2022-06-29 05:00:00
4303,1153,Customer_4303,63,Female,Islamabad,Grocery,79169,2022-06-29 06:00:00
4304,1613,Customer_4304,23,Female,Karachi,Clothing,18614,2022-06-29 07:00:00
4305,2750,Customer_4305,55,Male,Peshawar,Clothing,33303,2022-06-29 08:00:00
4306,1661,Customer_4306,19,Male,Lahore,Furniture,59841,2022-06-29 09:00:00
4307,2967,Customer_4307,39,Female,Karachi,Furniture,24045,2022-06-29 10:00:00
4308,1082,Customer_4308,37,Female,Quetta,Clothing,63259,2022-06-29 11:00:00
4309,2645,Customer_4309,42,Male,Peshawar,Furniture,76988,2022-06-29 12:00:00
4310,1946,Customer_4310,32,Male,Quetta,Clothing,68571,2022-06-29 13:00:00
4311,1898,Customer_4311,46,Female,Quetta,Grocery,54366,2022-06-29 14:00:00
4312,2449,Customer_4312,25,Male,Karachi,Clothing,70999,2022-06-29 15:00:00
4313,2298,Customer_4313,54,Male,Peshawar,Electronics,78743,2022-06-29 16:00:00
4314,2736,Customer_4314,50,Male,Quetta,Clothing,63653,2022-06-29 17:00:00
4315,1283,Customer_4315,39,Male,Peshawar,Clothing,13360,2022-06-29 18:00:00
4316,1979,Customer_4316,64,Male,Islamabad,Electronics,18170,2022-06-29 19:00:00
4317,1172,Customer_4317,22,Male,Quetta,Electronics,41780,2022-06-29 20:00:00
4318,2350,Customer_4318,56,Female,Quetta,Electronics,61939,2022-06-29 21:00:00
4319,2741,Customer_4319,35,Male,Peshawar,Electronics,79923,2022-06-29 22:00:00
4320,2086,Customer_4320,55,Female,Islamabad,Clothing,35561,2022-06-29 23:00:00
4321,2096,Customer_4321,54,Female,Quetta,Furniture,51264,2022-06-30 00:00:00
4322,1762,Customer_4322,47,Male,Karachi,Electronics,24310,2022-06-30 01:00:00
4323,2659,Customer_4323,48,Female,Peshawar,Grocery,46088,2022-06-30 02:00:00
4324,2398,Customer_4324,27,Female,Peshawar,Clothing,16433,2022-06-30 03:00:00
4325,1632,Customer_4325,32,Female,Quetta,Furniture,30534,2022-06-30 04:00:00
4326,2531,Customer_4326,59,Male,Islamabad,Grocery,2447,2022-06-30 05:00:00
4327,1786,Customer_4327,61,Female,Quetta,Clothing,20215,2022-06-30 06:00:00
4328,1942,Customer_4328,35,Male,Lahore,Clothing,31456,2022-06-30 07:00:00
4329,2011,Customer_4329,40,Female,Quetta,Grocery,16803,2022-06-30 08:00:00
4330,1397,Customer_4330,50,Female,Lahore,Electronics,24531,2022-06-30 09:00:00
4331,2143,Customer_4331,33,Female,Karachi,Electronics,18477,2022-06-30 10:00:00
4332,1933,Customer_4332,55,Female,Peshawar,Grocery,43207,2022-06-30 11:00:00
4333,2460,Customer_4333,52,Male,Peshawar,Furniture,14965,2022-06-30 12:00:00
4334,2852,Customer_4334,51,Female,Islamabad,Electronics,76261,2022-06-30 13:00:00
4335,1675,Customer_4335,45,Female,Quetta,Clothing,17140,2022-06-30 14:00:00
4336,1935,Customer_4336,19,Male,Karachi,Clothing,32035,2022-06-30 15:00:00
4337,1464,Customer_4337,47,Male,Lahore,Furniture,39780,2022-06-30 16:00:00
4338,1285,Customer_4338,30,Male,Islamabad,Clothing,3491,2022-06-30 17:00:00
4339,1264,Customer_4339,58,Female,Karachi,Electronics,18301,2022-06-30 18:00:00
4340,1319,Customer_4340,33,Male,Karachi,Furniture,8465,2022-06-30 19:00:00
4341,1672,Customer_4341,22,Male,Lahore,Electronics,14230,2022-06-30 20:00:00
4342,2399,Customer_4342,45,Male,Lahore,Furniture,30053,2022-06-30 21:00:00
4343,1819,Customer_4343,56,Male,Peshawar,Grocery,8801,2022-06-30 22:00:00
4344,1088,Customer_4344,62,Male,Quetta,Clothing,19436,2022-06-30 23:00:00
4345,2677,Customer_4345,37,Male,Islamabad,Furniture,14655,2022-07-01 00:00:00
4346,2226,Customer_4346,41,Female,Quetta,Grocery,49348,2022-07-01 01:00:00
4347,1820,Customer_4347,44,Male,Islamabad,Electronics,2542,2022-07-01 02:00:00
4348,2762,Customer_4348,47,Female,Karachi,Grocery,19065,2022-07-01 03:00:00
4349,2000,Customer_4349,62,Male,Lahore,Electronics,48102,2022-07-01 04:00:00
4350,2978,Customer_4350,44,Male,Lahore,Furniture,37760,2022-07-01 05:00:00
4351,1333,Customer_4351,43,Male,Karachi,Furniture,36826,2022-07-01 06:00:00
4352,1221,Customer_4352,24,Female,Karachi,Clothing,43081,2022-07-01 07:00:00
4353,1040,Customer_4353,59,Male,Islamabad,Clothing,4158,2022-07-01 08:00:00
4354,2731,Customer_4354,64,Male,Karachi,Furniture,38048,2022-07-01 09:00:00
4355,1067,Customer_4355,55,Male,Islamabad,Electronics,20168,2022-07-01 10:00:00
4356,1987,Customer_4356,22,Male,Quetta,Electronics,40785,2022-07-01 11:00:00
4357,2799,Customer_4357,40,Female,Lahore,Furniture,23046,2022-07-01 12:00:00
4358,1513,Customer_4358,45,Female,Lahore,Electronics,38374,2022-07-01 13:00:00
4359,2896,Customer_4359,51,Female,Lahore,Furniture,51818,2022-07-01 14:00:00
4360,2660,Customer_4360,32,Female,Quetta,Clothing,37665,2022-07-01 15:00:00
4361,2645,Customer_4361,49,Female,Quetta,Electronics,63470,2022-07-01 16:00:00
4362,2621,Customer_4362,43,Male,Peshawar,Clothing,57320,2022-07-01 17:00:00
4363,2960,Customer_4363,48,Male,Islamabad,Grocery,45911,2022-07-01 18:00:00
4364,2655,Customer_4364,36,Male,Islamabad,Clothing,76498,2022-07-01 19:00:00
4365,2150,Customer_4365,26,Female,Peshawar,Grocery,36979,2022-07-01 20:00:00
4366,2278,Customer_4366,46,Male,Lahore,Clothing,40406,2022-07-01 21:00:00
4367,1694,Customer_4367,56,Female,Islamabad,Clothing,73698,2022-07-01 22:00:00
4368,2039,Customer_4368,21,Male,Islamabad,Electronics,73440,2022-07-01 23:00:00
4369,1476,Customer_4369,20,Female,Lahore,Clothing,43105,2022-07-02 00:00:00
4370,2085,Customer_4370,46,Male,Karachi,Furniture,10042,2022-07-02 01:00:00
